"site_id","sample_id","site_code","day","month","year","date","latitude","longitude","waterbody_name","waterbody_type","state","river_type","dipt_spp_rich","dipt_fam_rich","dipt_abund","vec_rich","vec_fam_rich","vec_abund","flow_m3.s","velocity_m.s","suspended_solids_mg.l","pH","temperature_C","oxygen_dissolved_mg.l","oxygen_saturation","BOD7_mg.l","ChDS_Cr_mg.l","NH4_N_mg.l","NO2_N_mg.l","NO3_N_mg.l","mineral_N_mg.l","total_N_mg.l","PO4_P_mg.l","total_P_mg.l","electrical_conductivity_mikroS.cm","alkalinity_mmol.l","Arable.land_2018_100m","Artificial..non.agricultural.vegetated.areas_2018_100m","Forests_2018_100m","Heterogeneous.agricultural.areas_2018_100m","Industrial..commercial.and.transport.units_2018_100m","Inland.waters_2018_100m","Inland.wetlands_2018_100m","Mine..dump.and.construction.sites_2018_100m","Open.spaces.with.little.or.no.vegetation_2018_100m","Pastures_2018_100m","Permanent.crops_2018_100m","Scrub.and.or.herbaceous.vegetation.associations_2018_100m","Urban.fabric_2018_100m"
"LTR1070","LTR1070_4.10.2016","LTR1070_2016",4,10,2016,"2016-10-04",54.51384723,22.96784305,"Nemunas","river","N",1,3,3,87,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1070","LTR1070_8.10.2019","LTR1070_2019",8,10,2019,"2019-10-08",54.51384723,22.96784305,"Nemunas","river","N",1,5,5,142,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1070","LTR1070_4.10.2022","LTR1070_2022",4,10,2022,"2022-10-04",54.51384723,22.96784305,"Nemunas","river","N",1,4,2,36,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1072","LTR1072_26.9.2012","LTR1072_2012",26,9,2012,"2012-09-26",54.6354,23.0552,"Nemunas","river","N",1,1,1,84,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5
"LTR1072","LTR1072_4.10.2016","LTR1072_2016",4,10,2016,"2016-10-04",54.6354,23.0552,"Nemunas","river","HM",1,3,3,23,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5
"LTR1072","LTR1072_7.10.2019","LTR1072_2019",7,10,2019,"2019-10-07",54.6354,23.0552,"Nemunas","river","HM",1,1,1,26,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5
"LTR1074","LTR1074_24.9.2012","LTR1074_2012",24,9,2012,"2012-09-24",54.4742,23.2888,"Nemunas","river","N",1,4,4,164,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0
"LTR1074","LTR1074_5.10.2016","LTR1074_2016",5,10,2016,"2016-10-05",54.4742,23.2888,"Nemunas","river","HM",1,2,2,40,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0
"LTR1076","LTR1076_11.10.2017","LTR1076_2017",11,10,2017,"2017-10-11",54.72036769,23.59466014,"Nemunas","river","N",1,1,1,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"LTR1076","LTR1076_3.10.2022","LTR1076_2022",3,10,2022,"2022-10-03",54.72036769,23.59466014,"Nemunas","river","N",1,4,2,24,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"LTR1089","LTR1089_28.10.2013","LTR1089_2013",28,10,2013,"2013-10-28",55.5575,23.52,"Nemunas","river","N",1,1,1,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1089","LTR1089_17.10.2018","LTR1089_2018",17,10,2018,"2018-10-17",55.5575,23.52,"Nemunas","river","HM",1,1,1,25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1092","LTR1092_24.9.2013","LTR1092_2013",24,9,2013,"2013-09-24",55.9739,22.5688,"Venta","river","N",1,11,11,34,2,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
"LTR1092","LTR1092_26.9.2019","LTR1092_2019",26,9,2019,"2019-09-26",55.9739,22.5688,"Venta","river","HM",1,6,5,500,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
"LTR1093","LTR1093_30.9.2013","LTR1093_2013",30,9,2013,"2013-09-30",56.2889,22.9667,"Venta","river","HM",1,3,3,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1093","LTR1093_30.9.2019","LTR1093_2019",30,9,2019,"2019-09-30",56.2889,22.9667,"Venta","river","HM",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR11","LTR11_6.10.2010","LTR11_2010",6,10,2010,"2010-10-06",55.0701,22.578,"Nemunas","river","HM",4,0,0,0,0,0,0,652,0.724166666666667,6.91666666666667,8.1875,9.85833333333333,9.32,81.6000833333333,3.78333333333333,33.0833333333333,0.0911666666666667,0.019,1.24208333333333,1.35225,2.33333333333333,0.0488333333333333,0.113583333333333,510.75,3.34166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTR11","LTR11_5.10.2011","LTR11_2011",5,10,2011,"2011-10-05",55.0701,22.578,"Nemunas","river","HM",4,0,0,0,0,0,0,498.666666666667,0.705833333333333,16.8,8.28083333333333,10.1916666666667,9.7675,86.2978333333333,2.84166666666667,39.25,0.0668333333333333,0.0116666666666667,1.07066666666667,1.14916666666667,1.9025,0.05875,0.105666666666667,625.666666666667,2.58333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTR11","LTR11_9.10.2013","LTR11_2013",9,10,2013,"2013-10-09",55.0701,22.578,"Nemunas","river","HM",4,3,3,108,0,0,0,543.083333333333,0.67,11.1833333333333,8.39833333333333,10.475,9.98833333333333,92.4076666666667,3.1,35,0.0669166666666667,0.0154166666666667,1.69075,1.77308333333333,2.2875,0.0454166666666667,0.102,513.416666666667,3.41666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTR11","LTR11_8.10.2014","LTR11_2014",8,10,2014,"2014-10-08",55.0701,22.578,"Nemunas","river","HM",4,1,1,4,0,0,0,428,0.660833333333333,9.575,8.36666666666667,11.125,10.375,93.2254166666667,3.175,24.8333333333333,0.0689166666666667,0.016,1.17716666666667,1.26208333333333,1.67583333333333,0.0523333333333333,0.102333333333333,465.416666666667,3.85,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTR11","LTR11_7.10.2015","LTR11_2015",7,10,2015,"2015-10-07",55.0701,22.578,"Nemunas","river","HM",4,2,2,36,0,0,0,370.916666666667,0.655833333333333,8.86666666666667,8.60833333333333,10.0583333333333,11.5416666666667,101.288083333333,3.48333333333333,24.75,0.0741666666666667,0.0141666666666667,1.58658333333333,1.67483333333333,2.68666666666667,0.0393333333333333,0.0974166666666667,473.416666666667,4.075,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTR11","LTR11_5.10.2016","LTR11_2016",5,10,2016,"2016-10-05",55.0701,22.578,"Nemunas","river","HM",4,2,2,84,0,0,0,411.833333333333,0.670833333333333,9.8,8.39166666666667,10.95,10.0916666666667,90.7656666666667,2.71666666666667,26.8333333333333,0.0515833333333333,0.015,1.65166666666667,2.79075,3.87166666666667,0.05625,0.106583333333333,472.083333333333,3.875,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTR11","LTR11_4.10.2017","LTR11_2017",4,10,2017,"2017-10-04",55.0701,22.578,"Nemunas","river","HM",4,3,3,42,0,0,0,608.583333333333,0.713333333333333,7.375,8.525,9.4,10.8166666666667,92.7720833333333,2.425,27.25,0.0386666666666667,0.0156666666666667,2.18333333333333,2.23766666666667,3.19333333333333,0.0514166666666667,0.10475,503.5,4.05833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTR11","LTR11_7.10.2020","LTR11_2020",7,10,2020,"2020-10-07",55.0701,22.578,"Nemunas","river","HM",4,1,1,27,0,0,0,328.5,0.643333333333333,6.8875,8.54166666666667,10.4916666666667,11.1333333333333,99.1044166666667,2.70833333333333,21.25,0.0299166666666667,0.0120833333333333,1.4375,1.4795,1.9,0.05375,0.0874166666666667,501.416666666667,3.9,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTR1101","LTR1101_12.10.2022","LTR1101_2022",12,10,2022,"2022-10-12",55.84406375,22.10576829,"Nemunas","river","N",1,3,3,113,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"LTR1105","LTR1105_5.10.2022","LTR1105_2022",5,10,2022,"2022-10-05",55.94012552,21.59629371,"Nemunas","river","N",3,2,1,521,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"LTR1109","LTR1109_2.10.2017","LTR1109_2017",2,10,2017,"2017-10-02",55.79878328,23.31846241,"Nemunas","river","HM",1,1,1,27,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
"LTR1109","LTR1109_3.10.2022","LTR1109_2022",3,10,2022,"2022-10-03",55.79878328,23.31846241,"Nemunas","river","HM",1,4,3,872,1,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
"LTR1118","LTR1118_16.10.2013","LTR1118_2013",16,10,2013,"2013-10-16",56.3083,23.9165,"Lielupe","river","HM",1,2,2,60,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1118","LTR1118_1.10.2018","LTR1118_2018",1,10,2018,"2018-10-01",56.3083,23.9165,"Lielupe","river","HM",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1118","LTR1118_19.10.2021","LTR1118_2021",19,10,2021,"2021-10-19",56.3083,23.9165,"Lielupe","river","HM",1,2,1,26,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1124","LTR1124_8.11.2010","LTR1124_2010",8,11,2010,"2010-11-08",56.3677,23.2676,"Lielupe","river","N",3,1,1,98,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
"LTR1124","LTR1124_30.9.2019","LTR1124_2019",30,9,2019,"2019-09-30",56.3677,23.2676,"Lielupe","river","N",3,1,1,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
"LTR1127","LTR1127_24.9.2013","LTR1127_2013",24,9,2013,"2013-09-24",56.0038,23.117,"Venta","river","HM",1,5,3,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0
"LTR1127","LTR1127_26.9.2019","LTR1127_2019",26,9,2019,"2019-09-26",56.0038,23.117,"Venta","river","HM",1,1,1,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0
"LTR1145","LTR1145_4.11.2010","LTR1145_2010",4,11,2010,"2010-11-04",56.2817,22.2295,"Venta","river","N",3,3,3,41,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0
"LTR1145","LTR1145_3.10.2019","LTR1145_2019",3,10,2019,"2019-10-03",56.2817,22.2295,"Venta","river","N",3,2,2,121,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0
"LTR1182","LTR1182_28.9.2010","LTR1182_2010",28,9,2010,"2010-09-28",54.56128058,23.69679031,"Nemunas","river","N",1,4,4,26,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1182","LTR1182_10.10.2016","LTR1182_2016",10,10,2016,"2016-10-10",54.56128058,23.69679031,"Nemunas","river","HM",1,1,1,147,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1182","LTR1182_5.10.2022","LTR1182_2022",5,10,2022,"2022-10-05",54.56128058,23.69679031,"Nemunas","river","HM",1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1192","LTR1192_4.10.2010","LTR1192_2010",4,10,2010,"2010-10-04",55.53557762,25.54668975,"Nemunas","river","N",2,2,2,45,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1192","LTR1192_18.9.2012","LTR1192_2012",18,9,2012,"2012-09-18",55.53557762,25.54668975,"Nemunas","river","N",2,4,3,87,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1192","LTR1192_27.9.2016","LTR1192_2016",27,9,2016,"2016-09-27",55.53557762,25.54668975,"Nemunas","river","N",2,4,4,78,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1192","LTR1192_18.9.2019","LTR1192_2019",18,9,2019,"2019-09-18",55.53557762,25.54668975,"Nemunas","river","N",2,1,1,24,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1192","LTR1192_20.9.2022","LTR1192_2022",20,9,2022,"2022-09-20",55.53557762,25.54668975,"Nemunas","river","N",2,5,4,35,1,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1213","LTR1213_3.10.2019","LTR1213_2019",3,10,2019,"2019-10-03",56.4012,22.3637,"Venta","river","N",2,3,3,18,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"LTR1225","LTR1225_1.10.2015","LTR1225_2015",1,10,2015,"2015-10-01",55.32212959,24.3694978,"Nemunas","river","HM",1,2,2,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1225","LTR1225_10.10.2018","LTR1225_2018",10,10,2018,"2018-10-10",55.32212959,24.3694978,"Nemunas","river","HM",1,1,1,19,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1225","LTR1225_12.10.2022","LTR1225_2022",12,10,2022,"2022-10-12",55.32212959,24.3694978,"Nemunas","river","HM",1,2,2,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1236","LTR1236_3.11.2010","LTR1236_2010",3,11,2010,"2010-11-03",55.6556,21.8252,"Nemunas","river","N",1,2,2,27,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0
"LTR1236","LTR1236_12.10.2015","LTR1236_2015",12,10,2015,"2015-10-12",55.6556,21.8252,"Nemunas","river","HM",1,7,7,16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0
"LTR1236","LTR1236_25.9.2019","LTR1236_2019",25,9,2019,"2019-09-25",55.6556,21.8252,"Nemunas","river","HM",1,4,4,58,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0
"LTR1241","LTR1241_4.10.2012","LTR1241_2012",4,10,2012,"2012-10-04",55.6193,21.9973,"Nemunas","river","N",3,5,5,84,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
"LTR1241","LTR1241_12.10.2015","LTR1241_2015",12,10,2015,"2015-10-12",55.6193,21.9973,"Nemunas","river","N",3,8,7,110,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
"LTR1241","LTR1241_25.9.2019","LTR1241_2019",25,9,2019,"2019-09-25",55.6193,21.9973,"Nemunas","river","N",3,1,1,23,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
"LTR1249","LTR1249_25.9.2013","LTR1249_2013",25,9,2013,"2013-09-25",55.6869,24.1623,"Nemunas","river","N",4,5,5,22,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1249","LTR1249_30.9.2015","LTR1249_2015",30,9,2015,"2015-09-30",55.6869,24.1623,"Nemunas","river","N",5,3,3,67,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1249","LTR1249_1.10.2018","LTR1249_2018",1,10,2018,"2018-10-01",55.6869,24.1623,"Nemunas","river","N",5,3,2,28,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1249","LTR1249_27.9.2021","LTR1249_2021",27,9,2021,"2021-09-27",55.6869,24.1623,"Nemunas","river","N",5,1,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1252","LTR1252_23.9.2011","LTR1252_2011",23,9,2011,"2011-09-23",55.4868,24.1269,"Nemunas","river","N",1,5,5,15,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1252","LTR1252_9.10.2014","LTR1252_2014",9,10,2014,"2014-10-09",55.4868,24.1269,"Nemunas","river","HM",1,6,5,51,2,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1252","LTR1252_4.10.2018","LTR1252_2018",4,10,2018,"2018-10-04",55.4868,24.1269,"Nemunas","river","HM",1,1,1,17,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1252","LTR1252_28.9.2021","LTR1252_2021",28,9,2021,"2021-09-28",55.4868,24.1269,"Nemunas","river","HM",1,2,1,22,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1253","LTR1253_9.10.2012","LTR1253_2012",9,10,2012,"2012-10-09",55.56864826,24.52885643,"Nemunas","river","N",1,4,4,15,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1254","LTR1254_9.10.2012","LTR1254_2012",9,10,2012,"2012-10-09",55.5514,24.4687,"Nemunas","river","HM",1,1,1,46,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"LTR1254","LTR1254_8.10.2015","LTR1254_2015",8,10,2015,"2015-10-08",55.5514,24.4687,"Nemunas","river","HM",1,1,1,78,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"LTR1254","LTR1254_8.10.2018","LTR1254_2018",8,10,2018,"2018-10-08",55.5514,24.4687,"Nemunas","river","HM",1,1,1,47,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"LTR1254","LTR1254_29.9.2021","LTR1254_2021",29,9,2021,"2021-09-29",55.5514,24.4687,"Nemunas","river","HM",1,3,3,42,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"LTR1256","LTR1256_8.10.2012","LTR1256_2012",8,10,2012,"2012-10-08",55.6897,24.5887,"Nemunas","river","N",3,2,2,23,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"LTR1256","LTR1256_8.10.2015","LTR1256_2015",8,10,2015,"2015-10-08",55.6897,24.5887,"Nemunas","river","N",3,1,1,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"LTR1256","LTR1256_8.10.2018","LTR1256_2018",8,10,2018,"2018-10-08",55.6897,24.5887,"Nemunas","river","N",3,2,2,19,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"LTR1256","LTR1256_29.9.2021","LTR1256_2021",29,9,2021,"2021-09-29",55.6897,24.5887,"Nemunas","river","N",3,3,3,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"LTR127","LTR127_13.10.2010","LTR127_2010",13,10,2010,"2010-10-13",55.2913,21.3772,"Nemunas","river","N",4,1,1,13,0,0,0,298.75,0.54,18.475,7.90416666666667,9.66666666666667,10.4041666666667,91.97975,3.69166666666667,33.5,0.09225,0.011,1.26383333333333,1.36708333333333,2.17,0.0404166666666667,0.101666666666667,714.333333333333,4.41916666666667,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0
"LTR127","LTR127_14.9.2011","LTR127_2011",14,9,2011,"2011-09-14",55.2913,21.3772,"Nemunas","river","N",4,2,2,33,0,0,0,301.083333333333,0.530833333333333,14.1083333333333,8.1225,9.5,8.54666666666667,76.8904166666667,2.83333333333333,27.3333333333333,0.0581666666666667,0.00916666666666667,1.27833333333333,1.34566666666667,2.08166666666667,0.0311666666666667,0.0780833333333333,442.75,4.18,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0
"LTR127","LTR127_12.9.2012","LTR127_2012",12,9,2012,"2012-09-12",55.2913,21.3772,"Nemunas","river","N",4,1,1,10,0,0,0,226.5,0.505,16.625,8.33333333333333,10.4166666666667,9.46333333333333,79.12725,3.35833333333333,33.3333333333333,0.0671666666666667,0.0124166666666667,1.13941666666667,1.219,1.9,0.0285833333333333,0.0728333333333333,399,3.81416666666667,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0
"LTR127","LTR127_30.9.2013","LTR127_2013",30,9,2013,"2013-09-30",55.2913,21.3772,"Nemunas","river","N",5,2,2,51,1,1,4,275.166666666667,NA,14.3833333333333,8.225,9.58333333333333,8.46583333333333,NA,3.05833333333333,27.6666666666667,0.0448333333333333,0.01225,1.53025,1.58783333333333,2.2675,0.0245833333333333,0.0710833333333333,464.583333333333,3.57583333333333,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0
"LTR127","LTR127_15.10.2014","LTR127_2014",15,10,2014,"2014-10-15",55.2913,21.3772,"Nemunas","river","N",4,3,2,47,1,1,4,237.666666666667,NA,11.4416666666667,8.59166666666667,10.6666666666667,9.06083333333333,NA,3.15,28.5,0.0269166666666667,0.00933333333333333,1.412,1.44825,2.05333333333333,0.0244166666666667,0.0679166666666667,423,3.4,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0
